code,citycor,long_code,zoninggroup,pending,pendingbill,pendingbillurl,sunset_date,sunsetbillnum,sunsetbilllink,objectid,globalid,Shape__Area,Shape__Length
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15294,,689.01953125,109.523751458683
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15295,,6655.55859375,409.495346521059
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15296,,3131.046875,238.52415133415
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15297,,3602.50390625,245.024662583282
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15298,,6562.05859375,396.451970129261
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15299,,15937.484375,517.176161057268
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15300,,475.2265625,101.215625086023
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15301,,4685.359375,372.64646026597
I3,0,I-3,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15302,,186812.49609375,1839.85003363871
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15303,,146.1171875,59.4734502815598
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15304,,6707.44921875,407.801937542951
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15305,,155.1875,60.7146324037287
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15306,,140.83203125,57.422493005285
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15307,,169.046875,63.8765247701997
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15308,,6488.37109375,445.266859336842
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15309,,325.9765625,76.6453616839035
CMX1,1,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15310,,144.44140625,60.9443254104097
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15311,,6459.88671875,396.566139261371
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15312,,7644.5078125,411.901286125348
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15313,,3836.10546875,363.919845718084
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15314,,4817.8203125,304.251028252536
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15315,,11324.56640625,553.12945286404
CMX2.5,0,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15316,,522.81640625,96.8445075928567
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15317,,4223.64453125,271.48159002955
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15318,,5180.1640625,388.105135843736
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15319,,2623.65625,222.844256889752
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15320,,6211.69921875,391.989256058841
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15321,,18664.09765625,680.042078772781
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15322,,594.55859375,104.29878427565
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15323,,1189.609375,194.136052589145
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15324,,7057.07421875,409.970152108281
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15325,,6873.578125,407.752336140635
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15326,,120.87109375,50.3751925275875
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15327,,156.0625,61.7234106742679
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15328,,10015.06640625,501.708749167268
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15329,,4258.3984375,440.902053645147
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15330,,6237.40625,392.042327653895
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15331,,6130.33203125,389.041046934785
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15332,,8822.43359375,481.732047129679
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15333,,1456.14453125,157.119412174836
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15334,,10963.0546875,455.492019349203
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15335,,6731.73046875,409.471317119514
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15336,,167.65625,64.360926628601
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15337,,3250.6796875,242.586413597755
CMX4,0,CMX-4,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15338,,19365.3828125,623.932430040195
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15339,,3811.8671875,315.633050605847
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15340,,4101.87890625,319.437166184268
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15341,,6734.21875,386.357274552376
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15342,,15408.65625,568.24746841592
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15343,,12078.41015625,449.01712153945
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15344,,4384.16796875,351.13550750719
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15345,,9319.03515625,463.786627071992
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15346,,142.0546875,60.2803947612869
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15347,,200.2578125,67.3672032065273
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15348,,238.40234375,85.0153835235126
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15349,,15994.69921875,523.750703827924
RM2,0,RM-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15350,,114183.40625,1467.68548970787
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15351,,8608.4765625,433.926060146602
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15352,,152,65.1970198143737
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15353,,9502.8046875,493.816247070175
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15354,,12350.3671875,463.856338687913
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15355,,10372.57421875,424.326890989284
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15356,,3369.6640625,266.358054258484
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,15357,,24447.890625,765.866015149132
CMX2.5,1,CMX-2.5,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15358,,7451,402.571729313576
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15359,,15757.58984375,519.464969876158
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15360,,171.30859375,67.6870710565737
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15361,,17150.4765625,618.387923511855
IRMX,0,IRMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15362,,2909.80859375,215.891327166451
RTA1,0,RTA-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15363,,7471.09765625,421.414604240595
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15364,,4100.2890625,257.199911764082
RSA2,0,RSA-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15365,,14067.921875,496.813837994654
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15366,,10788.48046875,795.140780411952
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15367,,7001.0859375,411.837149582044
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15368,,11600.53125,445.37075360372
RSD1,0,RSD-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15369,,43777.875,970.885419802451
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15370,,779.60546875,117.079671950962
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15371,,10318.41796875,531.062864739877
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15372,,6208.81640625,354.971777488158
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15373,,328.87890625,105.021072430285
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15374,,10963.76953125,564.635108413324
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15375,,141.92578125,59.619125485576
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15376,,6905.69921875,399.342659750043
CMX4,0,CMX-4,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15377,,3827.50390625,251.218651095991
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15378,,12192.75390625,531.515448833059
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15379,,5079.62109375,339.384116452135
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15380,,16349.08203125,552.325300611779
CMX3,0,CMX-3,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15381,,2534.51171875,206.763182208587
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15382,,2752.01953125,234.318093194707
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15383,,234.63671875,83.9196464487437
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15384,,1682.3359375,207.65864258381
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15385,,181.47265625,66.9622256291068
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15386,,8387.6484375,587.483609413327
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15387,,602.6484375,99.6926687428874
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15388,,16980.296875,599.507435073493
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15389,,9677.6015625,462.549992145222
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15390,,2141.2734375,225.10514590631
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15391,,6758.12890625,404.745848419818
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15392,,1873.19921875,173.732314962447
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15393,,248396.51953125,2374.26778412562
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15394,,808.23828125,116.171210371034
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15395,,1107.19921875,141.996340467987
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15396,,7097.14453125,414.395857810276
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15397,,177.51171875,68.1682345224071
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15398,,5039.8984375,318.033266538042
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15399,,147.22265625,59.0687587945394
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15400,,11642.08203125,460.058416862405
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15401,,6167.578125,358.495901277693
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15402,,157.59765625,60.7616637310639
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15403,,184.5625,67.1206647806289
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15404,,616.43359375,135.177563214882
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15405,,3797.515625,251.123390725266
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15406,,3419.890625,366.554450548523
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15407,,9439.94140625,492.750779280933
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15408,,153.66015625,60.3092385861988
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15409,,4666.765625,275.436009703237
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15410,,6131.52734375,404.152996424754
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15411,,182.8828125,70.7561700724954
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15412,,3197.03515625,239.538425629862
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15413,,8024.609375,480.126331621537
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15414,,7149.3359375,386.335954444258
RSD1,0,RSD-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15415,,18665.2109375,557.644736190003
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15416,,2909.10546875,277.764436757638
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15417,,2063.92578125,277.870957324949
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15418,,397.15234375,83.9517337863042
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15419,,2429.7109375,238.548427063856
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15420,,10123.66015625,473.25755685157
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15421,,13607.46875,559.939195029494
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15422,,3647.53125,397.518828671801
RM4,0,RM-4,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15423,,9496.96484375,454.685252055563
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15424,,4340.7109375,336.209665819762
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15425,,2825.45703125,214.298531260777
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15426,,1443.66015625,203.97179392851
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15427,,5772.87109375,369.410394893085
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15428,,127.6640625,52.7611641760194
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15429,,6345.38671875,399.701103655745
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15430,,269.65625,98.6685824556229
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15431,,5914.02734375,326.407665235939
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15432,,6370.1640625,381.212077263042
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15433,,252.3125,91.9447785322589
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15434,,7211.10546875,413.994438777062
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15435,,6927.46484375,408.092134915117
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15436,,10682.578125,480.351238748259
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15437,,4092.640625,331.526986678271
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15438,,11937.796875,510.00713642247
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,15439,,5454.625,633.091903101142
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15440,,6561.43359375,332.554972530048
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15441,,4882.4140625,331.03614543441
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15442,,653.9609375,120.948178544414
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15443,,4394.10546875,327.609892687327
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15444,,3800.3359375,284.239748628587
RM2,0,RM-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15445,,10897.046875,464.159841270551
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15446,,7210.7421875,385.565856482838
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15447,,1317.34375,149.752558266193
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15448,,199.87890625,68.0571302163211
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15449,,5483.0390625,357.970175701763
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15450,,18509.77734375,647.129883795193
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15451,,10157.76171875,474.834225806066
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15452,,1312.2578125,148.196822367391
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15453,,175.2890625,62.4555387232125
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15454,,6489.9140625,405.295642928976
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15455,,9496.2734375,467.808924606054
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15456,,6348.40234375,394.296697461683
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15457,,129.20703125,55.8390776542492
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15458,,12255.40234375,530.741046549343
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15459,,130.83203125,52.8189889940641
ICMX,0,ICMX,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15460,,4295.0546875,442.778442381464
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15461,,11509.66796875,573.986719307757
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15462,,463.546875,110.153570898963
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15463,,162.00390625,57.9998576341693
I2,0,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15464,,9329.2109375,431.32153171746
RSA2,0,RSA-2,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15465,,17963.203125,512.688339192889
I2,1,I-2,Industrial/Industrial Mixed-Use,No,N/A,N/A,,N/A,N/A,15466,,19596.1484375,578.684799255094
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15467,,3262.21484375,251.978781973416
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15468,,3193.5390625,251.717236064965
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15469,,6114.265625,397.293161224892
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15470,,148.125,63.3517239877573
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15471,,4574.234375,321.885743999678
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15472,,199.140625,69.2720391262506
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15473,,120.296875,50.427145756293
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15474,,6498.9609375,406.888939323751
SPPOA,0,SP-PO-A,Special Purpose,No,N/A,N/A,,N/A,N/A,15475,,18907.41015625,575.50805637793
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15476,,1700.7109375,168.423204412765
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15477,,1004.05859375,129.112424533425
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15478,,189.609375,66.7242249281884
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15479,,135.09375,58.1284882545649
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15480,,385.6640625,108.612940266601
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15481,,13221.5234375,491.861394129841
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15482,,156.76953125,61.0589501470764
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15483,,5019.109375,292.273478283908
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15484,,29513.65625,843.112554530997
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15485,,6939.51953125,411.9862113278
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15486,,29032.76953125,682.260172356195
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15487,,1690.8984375,164.736247359065
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15488,,8241.59765625,368.860511500868
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15489,,492.8359375,119.010653713935
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15490,,180.28515625,68.4321257961217
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15491,,6676.54296875,403.77957049274
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15492,,7114.421875,407.804978126434
RSA5,0,RSA-5,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15493,,6449.2578125,359.691105220436
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15494,,3713.3203125,323.444203080436
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15495,,9615.046875,467.53931859901
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15496,,314.96875,71.2216455210763
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15497,,207.82421875,67.2905927646941
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15498,,12146.24609375,443.124482619583
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15499,,7311.265625,488.888790750781
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15500,,257.21875,76.8078713657575
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15501,,6848.90625,390.003179682529
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15502,,1247.33203125,144.988029477355
CMX1,0,CMX-1,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15503,,190.48828125,68.733562320614
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15504,,4841.6953125,323.44512476578
RSA3,0,RSA-3,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15505,,16399.66015625,520.701409182066
RM1,0,RM-1,Residential/Residential Mixed-Use,No,N/A,N/A,,N/A,N/A,15506,,3233.5,382.191728618513
CMX2,0,CMX-2,Commercial/Commercial Mixed-Use,No,N/A,N/A,,N/A,N/A,15507,,247.921875,100.158044617736
